date,natal_planet,transiting_planet,aspect,orb,natal_longitude,transit_longitude
2025-12-03,Mars,Moon,Sesquiquadrate,0.03,275.6008,50.56848630190422
2025-12-03,Mars,Mercury,Semi-Square,1.26,275.6008,231.85749331843465
2025-12-03,Mars,Uranus,Bi-Quintile,0.65,275.6008,58.94916190201382
2025-12-03,Jupiter,Uranus,Trine,0.61,299.5608,58.94916190201382
2025-12-03,Jupiter,Neptune,Sextile,0.17,299.5608,359.3863275715493
2025-12-03,Jupiter,Pluto,Conjunction,2.4,299.5608,301.95720790912475
2025-12-03,Saturn,Moon,Trine,1.19,171.7586,50.56848630190422
2025-12-03,Saturn,Mercury,Sextile,0.1,171.7586,231.85749331843465
2025-12-03,Saturn,Venus,Quintile,0.42,171.7586,243.34104409867723
2025-12-03,Saturn,Mars,Square,0.61,171.7586,261.15132137939713
2025-12-03,Saturn,Jupiter,Sextile,2.61,171.7586,114.36725555137012
2025-12-03,Uranus,Moon,Sextile,1.25,349.3182,50.56848630190422
2025-12-03,Uranus,Mercury,Trine,2.54,349.3182,231.85749331843465
2025-12-03,Uranus,Mars,Square,1.83,349.3182,261.15132137939713
2025-12-03,Neptune,Sun,Quintile,1.06,322.517,251.57337393628782
2025-12-03,Neptune,Moon,Square,1.95,322.517,50.56848630190422
2025-12-03,Neptune,Mercury,Square,0.66,322.517,231.85749331843465
2025-12-03,Neptune,Mars,Sextile,1.37,322.517,261.15132137939713
2025-12-03,Neptune,Jupiter,Quincunx,1.85,322.517,114.36725555137012
2025-12-03,Pluto,Venus,Semi-Sextile,1.99,271.3559,243.34104409867723
2025-12-03,Pluto,Neptune,Square,1.97,271.3559,359.3863275715493
2025-12-03,North Node (Mean),Sun,Sextile,0.76,310.8165,251.57337393628782
2025-12-03,North Node (Mean),Saturn,Semi-Square,0.63,310.8165,355.1832253535309
2025-12-04,Sun,Moon,Bi-Quintile,1.63,283.5142,65.87960622607413
2025-12-04,Sun,Saturn,Quintile,0.32,283.5142,355.19376264292544
2025-12-04,Sun,Uranus,Sesquiquadrate,0.39,283.5142,58.90878034432196
2025-12-04,Moon,Venus,Trine,0.05,4.5532,244.5985918066022
2025-12-04,Moon,Pluto,Sextile,2.57,4.5532,301.97983525208383
2025-12-04,Mercury,Venus,Sextile,1.8,302.7943,244.5985918066022
2025-12-04,Mercury,Pluto,Conjunction,0.81,302.7943,301.97983525208383
2025-12-04,Venus,Jupiter,Bi-Quintile,0.04,330.2555,114.29516350768749
2025-12-04,Venus,Uranus,Square,1.35,330.2555,58.90878034432196
2025-12-04,Venus,Neptune,Semi-Sextile,0.87,330.2555,359.3826576311198
2025-12-04,Venus,Pluto,Semi-Sextile,1.72,330.2555,301.97983525208383
2025-12-04,Mars,Moon,Quincunx,0.28,275.6008,65.87960622607413
2025-12-04,Mars,Mercury,Semi-Square,1.9,275.6008,232.4962645527237
2025-12-04,Mars,Venus,Semi-Sextile,1.0,275.6008,244.5985918066022
2025-12-04,Mars,Uranus,Bi-Quintile,0.69,275.6008,58.90878034432196
2025-12-04,Jupiter,Sun,Semi-Square,1.97,299.5608,252.5873460438225
2025-12-04,Jupiter,Uranus,Trine,0.65,299.5608,58.90878034432196
2025-12-04,Jupiter,Neptune,Sextile,0.18,299.5608,359.3826576311198
2025-12-04,Jupiter,Pluto,Conjunction,2.42,299.5608,301.97983525208383
2025-12-04,Saturn,Mercury,Sextile,0.74,171.7586,232.4962645527237
2025-12-04,Saturn,Venus,Quintile,0.84,171.7586,244.5985918066022
2025-12-04,Saturn,Mars,Square,0.14,171.7586,261.89554451664696
2025-12-04,Saturn,Jupiter,Sextile,2.54,171.7586,114.29516350768749
2025-12-04,Uranus,Mars,Square,2.58,349.3182,261.89554451664696
2025-12-04,Neptune,Mercury,Square,0.02,322.517,232.4962645527237
2025-12-04,Neptune,Mars,Sextile,0.62,322.517,261.89554451664696
2025-12-04,Neptune,Jupiter,Quincunx,1.78,322.517,114.29516350768749
2025-12-04,Pluto,Neptune,Square,1.97,271.3559,359.3826576311198
2025-12-04,North Node (Mean),Sun,Sextile,1.77,310.8165,252.5873460438225
2025-12-04,North Node (Mean),Saturn,Semi-Square,0.62,310.8165,355.19376264292544
2025-12-05,Sun,Saturn,Quintile,0.31,283.5142,355.206102969202
2025-12-05,Sun,Uranus,Sesquiquadrate,0.35,283.5142,58.86865291277569
2025-12-05,Moon,Venus,Trine,1.3,4.5532,245.8562528739917
2025-12-05,Moon,Pluto,Sextile,2.55,4.5532,302.0028283799185
2025-12-05,Mercury,Pluto,Conjunction,0.79,302.7943,302.0028283799185
2025-12-05,Venus,Jupiter,Bi-Quintile,0.04,330.2555,114.22015933761324
2025-12-05,Venus,Uranus,Square,1.39,330.2555,58.86865291277569
2025-12-05,Venus,Neptune,Semi-Sextile,0.88,330.2555,359.37956873999104
2025-12-05,Venus,Pluto,Semi-Sextile,1.75,330.2555,302.0028283799185
2025-12-05,Mars,Venus,Semi-Sextile,0.26,275.6008,245.8562528739917
2025-12-05,Mars,Uranus,Bi-Quintile,0.73,275.6008,58.86865291277569
2025-12-05,Jupiter,Sun,Semi-Square,0.96,299.5608,253.60162563114906
2025-12-05,Jupiter,Uranus,Trine,0.69,299.5608,58.86865291277569
2025-12-05,Jupiter,Neptune,Sextile,0.18,299.5608,359.37956873999104
2025-12-05,Jupiter,Pluto,Conjunction,2.44,299.5608,302.0028283799185
2025-12-05,Saturn,Moon,Square,0.56,171.7586,81.19861951893783
2025-12-05,Saturn,Mercury,Sextile,1.49,171.7586,233.2475134269392
2025-12-05,Saturn,Mars,Square,0.88,171.7586,262.64065249352967
2025-12-05,Saturn,Jupiter,Sextile,2.46,171.7586,114.22015933761324
2025-12-05,Uranus,Moon,Square,1.88,349.3182,81.19861951893783
2025-12-05,Neptune,Moon,Trine,1.32,322.517,81.19861951893783
2025-12-05,Neptune,Mercury,Square,0.73,322.517,233.2475134269392
2025-12-05,Neptune,Mars,Sextile,0.12,322.517,262.64065249352967
2025-12-05,Neptune,Jupiter,Quincunx,1.7,322.517,114.22015933761324
2025-12-05,Pluto,Neptune,Square,1.98,271.3559,359.37956873999104
2025-12-05,North Node (Mean),Sun,Sextile,2.79,310.8165,253.60162563114906
2025-12-05,North Node (Mean),Saturn,Semi-Square,0.61,310.8165,355.206102969202
2025-12-06,Sun,Saturn,Quintile,0.29,283.5142,355.2202324557445
2025-12-06,Sun,Uranus,Sesquiquadrate,0.31,283.5142,58.828784927257686
2025-12-06,Moon,Venus,Trine,2.56,4.5532,247.11402284026724
2025-12-06,Moon,Pluto,Sextile,2.53,4.5532,302.0261710573078
2025-12-06,Mercury,Pluto,Conjunction,0.77,302.7943,302.0261710573078
2025-12-06,Venus,Jupiter,Bi-Quintile,0.11,330.2555,114.14227001923963
2025-12-06,Venus,Uranus,Square,1.43,330.2555,58.828784927257686
2025-12-06,Venus,Neptune,Semi-Sextile,0.88,330.2555,359.37705159912383
2025-12-06,Venus,Pluto,Semi-Sextile,1.77,330.2555,302.0261710573078
2025-12-06,Mars,Moon,Opposition,0.73,275.6008,96.3307434323178
2025-12-06,Mars,Venus,Semi-Sextile,1.51,275.6008,247.11402284026724
2025-12-06,Mars,Uranus,Bi-Quintile,0.77,275.6008,58.828784927257686
2025-12-06,Jupiter,Sun,Semi-Square,0.06,299.5608,254.61621610631437
2025-12-06,Jupiter,Uranus,Trine,0.73,299.5608,58.828784927257686
2025-12-06,Jupiter,Neptune,Sextile,0.18,299.5608,359.37705159912383
2025-12-06,Jupiter,Pluto,Conjunction,2.47,299.5608,302.0261710573078
2025-12-06,Saturn,Mercury,Sextile,2.34,171.7586,234.0980827260348
2025-12-06,Saturn,Mars,Square,1.63,171.7586,263.3866384357758
2025-12-06,Saturn,Jupiter,Sextile,2.38,171.7586,114.14227001923963
2025-12-06,Neptune,Moon,Sesquiquadrate,1.19,322.517,96.3307434323178
2025-12-06,Neptune,Mercury,Square,1.58,322.517,234.0980827260348
2025-12-06,Neptune,Mars,Sextile,0.87,322.517,263.3866384357758
2025-12-06,Neptune,Jupiter,Quincunx,1.63,322.517,114.14227001923963
2025-12-06,Pluto,Neptune,Square,1.98,271.3559,359.37705159912383
2025-12-06,North Node (Mean),Moon,Bi-Quintile,1.51,310.8165,96.3307434323178
2025-12-06,North Node (Mean),Saturn,Semi-Square,0.6,310.8165,355.2202324557445
2025-12-07,Sun,Saturn,Quintile,0.28,283.5142,355.23613652953446
2025-12-07,Sun,Uranus,Sesquiquadrate,0.27,283.5142,58.78918079628521
2025-12-07,Moon,Pluto,Sextile,2.5,4.5532,302.0498461030996
2025-12-07,Mercury,Pluto,Conjunction,0.74,302.7943,302.0498461030996
2025-12-07,Venus,Jupiter,Bi-Quintile,0.19,330.2555,114.06152300696738
2025-12-07,Venus,Uranus,Square,1.47,330.2555,58.78918079628521
2025-12-07,Venus,Neptune,Semi-Sextile,0.88,330.2555,359.37509600550766
2025-12-07,Venus,Pluto,Semi-Sextile,1.79,330.2555,302.0498461030996
2025-12-07,Mars,Uranus,Bi-Quintile,0.81,275.6008,58.78918079628521
2025-12-07,Jupiter,Sun,Semi-Square,1.07,299.5608,255.63111825179476
2025-12-07,Jupiter,Uranus,Trine,0.77,299.5608,58.78918079628521
2025-12-07,Jupiter,Neptune,Sextile,0.19,299.5608,359.37509600550766
2025-12-07,Jupiter,Pluto,Conjunction,2.49,299.5608,302.0498461030996
2025-12-07,Saturn,Moon,Sextile,0.65,171.7586,111.11066504982558
2025-12-07,Saturn,Mars,Square,2.37,171.7586,264.13349416882335
2025-12-07,Saturn,Jupiter,Sextile,2.3,171.7586,114.06152300696738
2025-12-07,Uranus,Moon,Trine,1.79,349.3182,111.11066504982558
2025-12-07,Neptune,Moon,Quincunx,1.41,322.517,111.11066504982558
2025-12-07,Neptune,Mercury,Square,2.52,322.517,235.0358775407828
2025-12-07,Neptune,Mars,Sextile,1.62,322.517,264.13349416882335
2025-12-07,Neptune,Jupiter,Quincunx,1.54,322.517,114.06152300696738
2025-12-07,Pluto,Neptune,Square,1.98,271.3559,359.37509600550766
2025-12-07,North Node (Mean),Venus,Sextile,2.44,310.8165,248.37189502547076
2025-12-07,North Node (Mean),Mars,Semi-Square,1.68,310.8165,264.13349416882335
2025-12-07,North Node (Mean),Saturn,Semi-Square,0.58,310.8165,355.23613652953446
2025-12-08,Sun,Saturn,Quintile,0.26,283.5142,355.25380409914
2025-12-08,Sun,Uranus,Sesquiquadrate,0.24,283.5142,58.749848390257014
2025-12-08,Moon,Pluto,Sextile,2.48,4.5532,302.0738396008318
2025-12-08,Mercury,Sun,Semi-Square,1.15,302.7943,256.64633255718286
2025-12-08,Mercury,Moon,Opposition,2.63,302.7943,125.42846633460773
2025-12-08,Mercury,Pluto,Conjunction,0.72,302.7943,302.0738396008318
2025-12-08,Venus,Sun,Quintile,1.61,330.2555,256.64633255718286
2025-12-08,Venus,Jupiter,Bi-Quintile,0.28,330.2555,113.97795115084232
2025-12-08,Venus,Uranus,Square,1.51,330.2555,58.749848390257014
2025-12-08,Venus,Neptune,Semi-Sextile,0.88,330.2555,359.37369510056675
2025-12-08,Venus,Pluto,Semi-Sextile,1.82,330.2555,302.0738396008318
2025-12-08,Mars,Moon,Quincunx,0.17,275.6008,125.42846633460773
2025-12-08,Mars,Uranus,Bi-Quintile,0.85,275.6008,58.749848390257014
2025-12-08,Jupiter,Uranus,Trine,0.81,299.5608,58.749848390257014
2025-12-08,Jupiter,Neptune,Sextile,0.19,299.5608,359.37369510056675
2025-12-08,Jupiter,Pluto,Conjunction,2.51,299.5608,302.0738396008318
2025-12-08,Saturn,Moon,Semi-Square,1.33,171.7586,125.42846633460773
2025-12-08,Saturn,Jupiter,Sextile,2.22,171.7586,113.97795115084232
2025-12-08,Uranus,Sun,Square,2.67,349.3182,256.64633255718286
2025-12-08,Uranus,Moon,Sesquiquadrate,1.11,349.3182,125.42846633460773
2025-12-08,Neptune,Venus,Quintile,0.89,322.517,249.6298638400997
2025-12-08,Neptune,Mars,Sextile,2.36,322.517,264.88121356835154
2025-12-08,Neptune,Jupiter,Quincunx,1.46,322.517,113.97795115084232
2025-12-08,Pluto,Moon,Bi-Quintile,1.93,271.3559,125.42846633460773
2025-12-08,Pluto,Neptune,Square,1.98,271.3559,359.37369510056675
2025-12-08,North Node (Mean),Venus,Sextile,1.19,310.8165,249.6298638400997
2025-12-08,North Node (Mean),Mars,Semi-Square,0.94,310.8165,264.88121356835154
2025-12-08,North Node (Mean),Saturn,Semi-Square,0.56,310.8165,355.25380409914
2025-12-09,Sun,Moon,Bi-Quintile,0.28,283.5142,139.23816367701082
2025-12-09,Sun,Mercury,Semi-Square,1.38,283.5142,237.13053154785493
2025-12-09,Sun,Saturn,Quintile,0.24,283.5142,355.2732296521989
2025-12-09,Sun,Uranus,Sesquiquadrate,0.2,283.5142,58.71080137421951
2025-12-09,Moon,Pluto,Sextile,2.46,4.5532,302.09814310326476
2025-12-09,Mercury,Sun,Semi-Square,0.13,302.7943,257.6618603240706
2025-12-09,Mercury,Pluto,Conjunction,0.7,302.7943,302.09814310326476
2025-12-09,Venus,Sun,Quintile,0.59,330.2555,257.6618603240706
2025-12-09,Venus,Jupiter,Bi-Quintile,0.36,330.2555,113.89159559439726
2025-12-09,Venus,Uranus,Square,1.54,330.2555,58.71080137421951
2025-12-09,Venus,Neptune,Semi-Sextile,0.88,330.2555,359.3728476019687
2025-12-09,Venus,Pluto,Semi-Sextile,1.84,330.2555,302.09814310326476
2025-12-09,Mars,Moon,Sesquiquadrate,1.36,275.6008,139.23816367701082
2025-12-09,Mars,Uranus,Bi-Quintile,0.89,275.6008,58.71080137421951
2025-12-09,Jupiter,Mercury,Sextile,2.43,299.5608,237.13053154785493
2025-12-09,Jupiter,Uranus,Trine,0.85,299.5608,58.71080137421951
2025-12-09,Jupiter,Neptune,Sextile,0.19,299.5608,359.3728476019687
2025-12-09,Jupiter,Pluto,Conjunction,2.54,299.5608,302.09814310326476
2025-12-09,Saturn,Jupiter,Sextile,2.13,171.7586,113.89159559439726
2025-12-09,Uranus,Sun,Square,1.66,349.3182,257.6618603240706
2025-12-09,Uranus,Moon,Quincunx,0.08,349.3182,139.23816367701082
2025-12-09,Neptune,Venus,Quintile,0.37,322.517,250.8879265738392
2025-12-09,Neptune,Jupiter,Quincunx,1.37,322.517,113.89159559439726
2025-12-09,Pluto,Neptune,Square,1.98,271.3559,359.3728476019687
2025-12-09,North Node (Mean),Mercury,Quintile,1.69,310.8165,237.13053154785493
2025-12-09,North Node (Mean),Venus,Sextile,0.07,310.8165,250.8879265738392
2025-12-09,North Node (Mean),Mars,Semi-Square,0.19,310.8165,265.6297942119114
2025-12-09,North Node (Mean),Saturn,Semi-Square,0.54,310.8165,355.2732296521989
2025-12-10,Sun,Mercury,Semi-Square,0.25,283.5142,238.26894991642922
2025-12-10,Sun,Venus,Semi-Sextile,1.37,283.5142,252.14608304875378
2025-12-10,Sun,Saturn,Quintile,0.22,283.5142,355.29441270625887
2025-12-10,Sun,Uranus,Sesquiquadrate,0.16,283.5142,58.672058879198644
2025-12-10,Moon,Pluto,Sextile,2.43,4.5532,302.1227532552659
2025-12-10,Mercury,Sun,Semi-Square,0.88,302.7943,258.67770301601735
2025-12-10,Mercury,Moon,Quincunx,0.24,302.7943,152.55041479455284
2025-12-10,Mercury,Pluto,Conjunction,0.67,302.7943,302.1227532552659
2025-12-10,Venus,Sun,Quintile,0.42,330.2555,258.67770301601735
2025-12-10,Venus,Moon,Opposition,2.29,330.2555,152.55041479455284
2025-12-10,Venus,Mercury,Square,1.99,330.2555,238.26894991642922
2025-12-10,Venus,Jupiter,Bi-Quintile,0.45,330.2555,113.80250591626734
2025-12-10,Venus,Uranus,Square,1.58,330.2555,58.672058879198644
2025-12-10,Venus,Neptune,Semi-Sextile,0.88,330.2555,359.3725574131558
2025-12-10,Venus,Pluto,Semi-Sextile,1.87,330.2555,302.1227532552659
2025-12-10,Mars,Uranus,Bi-Quintile,0.93,275.6008,58.672058879198644
2025-12-10,Jupiter,Mercury,Sextile,1.29,299.5608,238.26894991642922
2025-12-10,Jupiter,Uranus,Trine,0.89,299.5608,58.672058879198644
2025-12-10,Jupiter,Neptune,Sextile,0.19,299.5608,359.3725574131558
2025-12-10,Jupiter,Pluto,Conjunction,2.56,299.5608,302.1227532552659
2025-12-10,Saturn,Jupiter,Sextile,2.04,171.7586,113.80250591626734
2025-12-10,Uranus,Sun,Square,0.64,349.3182,258.67770301601735
2025-12-10,Neptune,Venus,Quintile,1.63,322.517,252.14608304875378
2025-12-10,Neptune,Jupiter,Quincunx,1.29,322.517,113.80250591626734
2025-12-10,Pluto,Moon,Trine,1.19,271.3559,152.55041479455284
2025-12-10,Pluto,Neptune,Square,1.98,271.3559,359.3725574131558
2025-12-10,North Node (Mean),Mercury,Quintile,0.55,310.8165,238.26894991642922
2025-12-10,North Node (Mean),Venus,Sextile,1.33,310.8165,252.14608304875378
2025-12-10,North Node (Mean),Mars,Semi-Square,0.56,310.8165,266.3792367778706
2025-12-10,North Node (Mean),Saturn,Semi-Square,0.52,310.8165,355.29441270625887
2025-12-11,Sun,Moon,Trine,1.9,283.5142,165.41672714184782
2025-12-11,Sun,Mercury,Semi-Square,0.94,283.5142,239.4575991397766
2025-12-11,Sun,Venus,Semi-Sextile,0.11,283.5142,253.40433397217024
2025-12-11,Sun,Saturn,Quintile,0.2,283.5142,355.31735561376985
2025-12-11,Sun,Uranus,Sesquiquadrate,0.12,283.5142,58.63364346505293
2025-12-11,Moon,Pluto,Sextile,2.41,4.5532,302.1476697768926
2025-12-11,Mercury,Sun,Semi-Square,1.9,302.7943,259.6938606456329
2025-12-11,Mercury,Pluto,Conjunction,0.65,302.7943,302.1476697768926
2025-12-11,Venus,Sun,Quintile,1.44,330.2555,259.6938606456329
2025-12-11,Venus,Mercury,Square,0.8,330.2555,239.4575991397766
2025-12-11,Venus,Jupiter,Bi-Quintile,0.54,330.2555,113.71073840418188
2025-12-11,Venus,Uranus,Square,1.62,330.2555,58.63364346505293
2025-12-11,Venus,Neptune,Semi-Sextile,0.88,330.2555,359.3728315708868
2025-12-11,Venus,Pluto,Semi-Sextile,1.89,330.2555,302.1476697768926
2025-12-11,Mars,Uranus,Bi-Quintile,0.97,275.6008,58.63364346505293
2025-12-11,Jupiter,Moon,Sesquiquadrate,0.86,299.5608,165.41672714184782
2025-12-11,Jupiter,Mercury,Sextile,0.1,299.5608,239.4575991397766
2025-12-11,Jupiter,Venus,Semi-Square,1.16,299.5608,253.40433397217024
2025-12-11,Jupiter,Uranus,Trine,0.93,299.5608,58.63364346505293
2025-12-11,Jupiter,Neptune,Sextile,0.19,299.5608,359.3728315708868
2025-12-11,Jupiter,Pluto,Conjunction,2.59,299.5608,302.1476697768926
2025-12-11,Saturn,Sun,Square,2.06,171.7586,259.6938606456329
2025-12-11,Saturn,Jupiter,Sextile,1.95,171.7586,113.71073840418188
2025-12-11,Uranus,Sun,Square,0.38,349.3182,259.6938606456329
2025-12-11,Neptune,Sun,Sextile,2.82,322.517,259.6938606456329
2025-12-11,Neptune,Jupiter,Quincunx,1.19,322.517,113.71073840418188
2025-12-11,Pluto,Mercury,Semi-Sextile,1.9,271.3559,239.4575991397766
2025-12-11,Pluto,Neptune,Square,1.98,271.3559,359.3728315708868
2025-12-11,North Node (Mean),Moon,Bi-Quintile,1.4,310.8165,165.41672714184782
2025-12-11,North Node (Mean),Mercury,Quintile,0.64,310.8165,239.4575991397766
2025-12-11,North Node (Mean),Venus,Sextile,2.59,310.8165,253.40433397217024
2025-12-11,North Node (Mean),Mars,Semi-Square,1.31,310.8165,267.1295431031631
2025-12-11,North Node (Mean),Saturn,Semi-Square,0.5,310.8165,355.31735561376985
2025-12-12,Sun,Venus,Semi-Sextile,1.15,283.5142,254.66267928228177
2025-12-12,Sun,Saturn,Quintile,0.17,283.5142,355.34206125896554
2025-12-12,Sun,Uranus,Sesquiquadrate,0.08,283.5142,58.595578903461536
2025-12-12,Moon,Pluto,Sextile,2.38,4.5532,302.17289330013637
2025-12-12,Mercury,Pluto,Conjunction,0.62,302.7943,302.17289330013637
2025-12-12,Venus,Mercury,Square,0.43,330.2555,240.68983007361007
2025-12-12,Venus,Mars,Sextile,2.37,330.2555,267.8807142755502
2025-12-12,Venus,Jupiter,Bi-Quintile,0.64,330.2555,113.6163539846799
2025-12-12,Venus,Uranus,Square,1.66,330.2555,58.595578903461536
2025-12-12,Venus,Neptune,Semi-Sextile,0.88,330.2555,359.37367804452657
2025-12-12,Venus,Pluto,Semi-Sextile,1.92,330.2555,302.17289330013637
2025-12-12,Mars,Uranus,Bi-Quintile,1.01,275.6008,58.595578903461536
2025-12-12,Jupiter,Moon,Trine,1.65,299.5608,177.91261056587493
2025-12-12,Jupiter,Mercury,Sextile,1.13,299.5608,240.68983007361007
2025-12-12,Jupiter,Venus,Semi-Square,0.1,299.5608,254.66267928228177
2025-12-12,Jupiter,Mars,Semi-Sextile,1.68,299.5608,267.8807142755502
2025-12-12,Jupiter,Uranus,Trine,0.97,299.5608,58.595578903461536
2025-12-12,Jupiter,Neptune,Sextile,0.19,299.5608,359.37367804452657
2025-12-12,Jupiter,Pluto,Conjunction,2.61,299.5608,302.17289330013637
2025-12-12,Saturn,Sun,Square,1.05,171.7586,260.7103303745336
2025-12-12,Saturn,Jupiter,Sextile,1.86,171.7586,113.6163539846799
2025-12-12,Uranus,Sun,Square,1.39,349.3182,260.7103303745336
2025-12-12,Neptune,Sun,Sextile,1.81,322.517,260.7103303745336
2025-12-12,Neptune,Moon,Bi-Quintile,0.6,322.517,177.91261056587493
2025-12-12,Neptune,Jupiter,Quincunx,1.1,322.517,113.6163539846799
2025-12-12,Pluto,Mercury,Semi-Sextile,0.67,271.3559,240.68983007361007
2025-12-12,Pluto,Neptune,Square,1.98,271.3559,359.37367804452657
2025-12-12,North Node (Mean),Mercury,Quintile,1.87,310.8165,240.68983007361007
2025-12-12,North Node (Mean),Saturn,Semi-Square,0.47,310.8165,355.34206125896554
2025-12-13,Sun,Saturn,Quintile,0.15,283.5142,355.3685315769239
2025-12-13,Sun,Uranus,Sesquiquadrate,0.04,283.5142,58.55788871643607
2025-12-13,Moon,Mercury,Trine,2.59,4.5532,241.95986060623832
2025-12-13,Moon,Pluto,Sextile,2.35,4.5532,302.1984239841812
2025-12-13,Mercury,Venus,Semi-Square,1.87,302.7943,255.92111724724663
2025-12-13,Mercury,Pluto,Conjunction,0.6,302.7943,302.1984239841812
2025-12-13,Venus,Mercury,Square,1.7,330.2555,241.95986060623832
2025-12-13,Venus,Mars,Sextile,1.62,330.2555,268.63274955402636
2025-12-13,Venus,Jupiter,Bi-Quintile,0.74,330.2555,113.51941678456129
2025-12-13,Venus,Uranus,Square,1.7,330.2555,58.55788871643607
2025-12-13,Venus,Neptune,Semi-Sextile,0.88,330.2555,359.37510431127544
2025-12-13,Venus,Pluto,Semi-Sextile,1.94,330.2555,302.1984239841812
2025-12-13,Mars,Uranus,Bi-Quintile,1.04,275.6008,58.55788871643607
2025-12-13,Jupiter,Mercury,Sextile,2.4,299.5608,241.95986060623832
2025-12-13,Jupiter,Venus,Semi-Square,1.36,299.5608,255.92111724724663
2025-12-13,Jupiter,Mars,Semi-Sextile,0.93,299.5608,268.63274955402636
2025-12-13,Jupiter,Uranus,Trine,1.0,299.5608,58.55788871643607
2025-12-13,Jupiter,Neptune,Sextile,0.19,299.5608,359.37510431127544
2025-12-13,Jupiter,Pluto,Conjunction,2.64,299.5608,302.1984239841812
2025-12-13,Saturn,Sun,Square,0.03,171.7586,261.72710594327873
2025-12-13,Saturn,Mercury,Quintile,1.8,171.7586,241.95986060623832
2025-12-13,Saturn,Jupiter,Sextile,1.76,171.7586,113.51941678456129
2025-12-13,Uranus,Sun,Square,2.41,349.3182,261.72710594327873
2025-12-13,Neptune,Sun,Sextile,0.79,322.517,261.72710594327873
2025-12-13,Neptune,Jupiter,Quincunx,1.0,322.517,113.51941678456129
2025-12-13,Pluto,Mercury,Semi-Sextile,0.6,271.3559,241.95986060623832
2025-12-13,Pluto,Mars,Conjunction,2.72,271.3559,268.63274955402636
2025-12-13,Pluto,Neptune,Square,1.98,271.3559,359.37510431127544
2025-12-13,North Node (Mean),Moon,Trine,0.69,310.8165,190.1237021121829
2025-12-13,North Node (Mean),Saturn,Semi-Square,0.45,310.8165,355.3685315769239
2025-12-14,Sun,Saturn,Quintile,0.12,283.5142,355.3967668798064
2025-12-14,Sun,Uranus,Sesquiquadrate,0.01,283.5142,58.5205954829112
2025-12-14,Moon,Mercury,Trine,1.29,4.5532,243.26268230471567
2025-12-14,Moon,Pluto,Sextile,2.33,4.5532,302.22426090000374
2025-12-14,Mercury,Venus,Semi-Square,0.61,302.7943,257.1796441999209
2025-12-14,Mercury,Pluto,Conjunction,0.57,302.7943,302.22426090000374
2025-12-14,Venus,Mars,Sextile,0.87,330.2555,269.3856460097431
2025-12-14,Venus,Jupiter,Bi-Quintile,0.84,330.2555,113.41999339013864
2025-12-14,Venus,Uranus,Square,1.73,330.2555,58.5205954829112
2025-12-14,Venus,Neptune,Semi-Sextile,0.88,330.2555,359.37711670324035
2025-12-14,Venus,Pluto,Semi-Sextile,1.97,330.2555,302.22426090000374
2025-12-14,Mars,Moon,Quintile,1.47,275.6008,202.13564301996922
2025-12-14,Mars,Uranus,Bi-Quintile,1.08,275.6008,58.5205954829112
2025-12-14,Jupiter,Mars,Semi-Sextile,0.18,299.5608,269.3856460097431
2025-12-14,Jupiter,Uranus,Trine,1.04,299.5608,58.5205954829112
2025-12-14,Jupiter,Neptune,Sextile,0.18,299.5608,359.37711670324035
2025-12-14,Jupiter,Pluto,Conjunction,2.66,299.5608,302.22426090000374
2025-12-14,Saturn,Sun,Square,0.99,171.7586,262.7441777093822
2025-12-14,Saturn,Moon,Semi-Sextile,0.38,171.7586,202.13564301996922
2025-12-14,Saturn,Mercury,Quintile,0.5,171.7586,243.26268230471567
2025-12-14,Saturn,Jupiter,Sextile,1.66,171.7586,113.41999339013864
2025-12-14,Uranus,Venus,Square,2.14,349.3182,257.1796441999209
2025-12-14,Neptune,Sun,Sextile,0.23,322.517,262.7441777093822
2025-12-14,Neptune,Moon,Trine,0.38,322.517,202.13564301996922
2025-12-14,Neptune,Jupiter,Quincunx,0.9,322.517,113.41999339013864
2025-12-14,Pluto,Mercury,Semi-Sextile,1.91,271.3559,243.26268230471567
2025-12-14,Pluto,Mars,Conjunction,1.97,271.3559,269.3856460097431
2025-12-14,Pluto,Neptune,Square,1.98,271.3559,359.37711670324035
2025-12-14,North Node (Mean),Saturn,Semi-Square,0.42,310.8165,355.3967668798064
2025-12-15,Sun,Saturn,Quintile,0.09,283.5142,355.42676551722354
2025-12-15,Sun,Uranus,Sesquiquadrate,0.03,283.5142,58.48372046083296
2025-12-15,Moon,Mercury,Trine,0.04,4.5532,244.59397127713765
2025-12-15,Moon,Pluto,Sextile,2.3,4.5532,302.2504016960046
2025-12-15,Mercury,Moon,Square,1.23,302.7943,214.02715620158722
2025-12-15,Mercury,Venus,Semi-Square,0.64,302.7943,258.4382544361964
2025-12-15,Mercury,Pluto,Conjunction,0.54,302.7943,302.2504016960046
2025-12-15,Venus,Mars,Sextile,0.12,330.2555,270.13939839474125
2025-12-15,Venus,Jupiter,Bi-Quintile,0.94,330.2555,113.31815240176691
2025-12-15,Venus,Uranus,Square,1.77,330.2555,58.48372046083296
2025-12-15,Venus,Neptune,Semi-Sextile,0.88,330.2555,359.3797200653009
2025-12-15,Venus,Pluto,Semi-Sextile,1.99,330.2555,302.2504016960046
2025-12-15,Mars,Moon,Sextile,1.57,275.6008,214.02715620158722
2025-12-15,Mars,Mercury,Semi-Sextile,1.01,275.6008,244.59397127713765
